"IGLL5","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGLL1","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGKC","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHG1","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHM","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHA1","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHG2","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHE","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHG3","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHG4","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGLC1","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHA2","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHD","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGLC2","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHV1-69","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHV3-23","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHV4-31","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGLC3","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGLC7","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHV3-48","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHV3-7","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHV4-34","ensg00000277856","Sun Aug 09 14:11:10 2020"
"IGHV7-81","ensg00000277856","Sun Aug 09 14:11:10 2020"
"TRDC","ensg00000277856","Sun Aug 09 14:11:10 2020"
"ENSG00000278757","ensg00000278757","Sun Aug 09 14:10:44 2020"
"ENSG00000278935","ensg00000278935","Sun Aug 09 14:11:09 2020"
